Project ID,Project Name,Template Name,Template Type ID,Is Custom Inherited
248abdcd-b303-4482-9547-34b7ce23ca6b,Defender,Scrum with Initiatives,e7e99f8f-7f00-4d0f-a37b-8f953e7132c1,True
