Project ID,Project Name,Backlog Level Name,Backlog Level Type,WIT Ref Names,WIT Display Names,Item Limit
e988dcfc-e57b-4c11-8116-ca1eef9be0d2,Active Roles,Features,Portfolio,Feature,Feature,1000
e988dcfc-e57b-4c11-8116-ca1eef9be0d2,Active Roles,Initiatives,Portfolio,Initiative,Initiative,1000
e988dcfc-e57b-4c11-8116-ca1eef9be0d2,Active Roles,Epics,Portfolio,Epic,Epic,1000
e988dcfc-e57b-4c11-8116-ca1eef9be0d2,Active Roles,Backlog items,Requirement,Product Backlog Item,Product Backlog Item,1000
e988dcfc-e57b-4c11-8116-ca1eef9be0d2,Active Roles,Tasks,Task,Task,Task,1000
