Project ID,Project Name,WIT Name,State Name,State Category,State Order
91c39616-97bf-48ef-8cbb-72148c0a6192,SBox-OID-Migration,Shared Parameter,Active,InProgress,1
91c39616-97bf-48ef-8cbb-72148c0a6192,SBox-OID-Migration,Shared Parameter,Inactive,Completed,2
91c39616-97bf-48ef-8cbb-72148c0a6192,SBox-OID-Migration,System Change,New,Proposed,1
91c39616-97bf-48ef-8cbb-72148c0a6192,SBox-OID-Migration,System Change,Pending Approval,Proposed,2
91c39616-97bf-48ef-8cbb-72148c0a6192,SBox-OID-Migration,System Change,Awaiting Implementation,Proposed,3
91c39616-97bf-48ef-8cbb-72148c0a6192,SBox-OID-Migration,System Change,Implementing,InProgress,4
91c39616-97bf-48ef-8cbb-72148c0a6192,SBox-OID-Migration,System Change,Awaiting Verification,InProgress,5
91c39616-97bf-48ef-8cbb-72148c0a6192,SBox-OID-Migration,System Change,Closed,Completed,6
91c39616-97bf-48ef-8cbb-72148c0a6192,SBox-OID-Migration,System Change,Removed,Removed,7
91c39616-97bf-48ef-8cbb-72148c0a6192,SBox-OID-Migration,Initiative,New,Proposed,1
91c39616-97bf-48ef-8cbb-72148c0a6192,SBox-OID-Migration,Initiative,Active,InProgress,2
91c39616-97bf-48ef-8cbb-72148c0a6192,SBox-OID-Migration,Initiative,Closed,Completed,3
