Project ID,Project Name,Backlog Level Name,Backlog Level Type,WIT Ref Names,WIT Display Names,Item Limit
bd267a71-a93f-425c-bf32-2d7688de90d3,Common,Initiatives,Portfolio,Initiative,Initiative,1000
bd267a71-a93f-425c-bf32-2d7688de90d3,Common,Epics,Portfolio,Epic,Epic,1000
bd267a71-a93f-425c-bf32-2d7688de90d3,Common,Features,Portfolio,Feature,Feature,1000
bd267a71-a93f-425c-bf32-2d7688de90d3,Common,Backlog items,Requirement,Product Backlog Item,Product Backlog Item,1000
bd267a71-a93f-425c-bf32-2d7688de90d3,Common,Tasks,Task,Task,Task,1000
