Project ID,Project Name,Team ID,Team Name,Board ID,Board Name,Row ID,Row Name,Row Order,Is Default
68897d9b-7c56-465f-a3c3-169ca85cb20d,Log Management,,SSB_Team_Backlog,fbcf1ac8-0c6f-4f70-a3a6-72eedec199ac,Backlog items,270e94cb-cdc9-454a-b22b-249f25f0b8bf,Doc,3,False
68897d9b-7c56-465f-a3c3-169ca85cb20d,Log Management,9b448c04-af95-41e8-9809-a480c919da25,SSB Team,bf75e4a5-da43-4097-a0e2-b6e819859ee8,Epics,00000000-0000-0000-0000-000000000000,,1,True
68897d9b-7c56-465f-a3c3-169ca85cb20d,Log Management,9b448c04-af95-41e8-9809-a480c919da25,SSB Team,760850ef-e6f2-44a2-82b5-59177edd00bd,Features,00000000-0000-0000-0000-000000000000,,1,True
68897d9b-7c56-465f-a3c3-169ca85cb20d,Log Management,,syslog-ng_OSE_Team_Backlog,2eddbef4-3b37-4676-913d-27e34f96ce05,Backlog items,4b252b9e-1f36-41be-8383-d591ee5b3691,URGENT,1,False
68897d9b-7c56-465f-a3c3-169ca85cb20d,Log Management,,syslog-ng_OSE_Team_Backlog,2eddbef4-3b37-4676-913d-27e34f96ce05,Backlog items,00000000-0000-0000-0000-000000000000,,2,True
68897d9b-7c56-465f-a3c3-169ca85cb20d,Log Management,7a8520b3-561c-4aa2-a286-1bd49d534acb,syslog-ng OSE Team,4d679887-ed5d-47fe-b7cf-eca990880e63,Epics,00000000-0000-0000-0000-000000000000,,1,True
68897d9b-7c56-465f-a3c3-169ca85cb20d,Log Management,7a8520b3-561c-4aa2-a286-1bd49d534acb,syslog-ng OSE Team,a352775e-ed30-4967-9cf8-161a73c8a082,Features,00000000-0000-0000-0000-000000000000,,1,True
68897d9b-7c56-465f-a3c3-169ca85cb20d,Log Management,,syslog-ng_PE_Team_Backlog,9499c320-5049-4344-acf0-1db3a035fe5a,Backlog items,00000000-0000-0000-0000-000000000000,Software Engineer,1,True
68897d9b-7c56-465f-a3c3-169ca85cb20d,Log Management,,syslog-ng_PE_Team_Backlog,9499c320-5049-4344-acf0-1db3a035fe5a,Backlog items,cc3509e5-42ee-466d-8188-3081b17f8f6d,DevOps,2,False
68897d9b-7c56-465f-a3c3-169ca85cb20d,Log Management,,syslog-ng_PE_Team_Backlog,9499c320-5049-4344-acf0-1db3a035fe5a,Backlog items,90c0e285-2cb2-48b5-9d5f-e89e34a392e5,Doc,3,False
68897d9b-7c56-465f-a3c3-169ca85cb20d,Log Management,6dc77ee6-af68-4026-9449-675a80d0b440,syslog-ng PE Team,07b3a618-e549-4a81-bab4-bb15698c8f69,Epics,00000000-0000-0000-0000-000000000000,,1,True
68897d9b-7c56-465f-a3c3-169ca85cb20d,Log Management,6dc77ee6-af68-4026-9449-675a80d0b440,syslog-ng PE Team,52e01982-e89c-4cd7-a6a5-3b1cb3d05d7d,Features,00000000-0000-0000-0000-000000000000,,1,True
