Project ID,Project Name,Backlog Level Name,Backlog Level Type,WIT Ref Names,WIT Display Names,Item Limit
2090d687-729d-49d5-a387-ba28cf754209,Starling Archive,Initiatives,Portfolio,Initiative,Initiative,1000
2090d687-729d-49d5-a387-ba28cf754209,Starling Archive,Epics,Portfolio,Epic,Epic,1000
2090d687-729d-49d5-a387-ba28cf754209,Starling Archive,Features,Portfolio,Feature,Feature,1000
2090d687-729d-49d5-a387-ba28cf754209,Starling Archive,Backlog items,Requirement,Product Backlog Item,Product Backlog Item,1000
2090d687-729d-49d5-a387-ba28cf754209,Starling Archive,Tasks,Task,Task,Task,1000
