Project ID,Project Name,Team ID,Team Name,Backlog ID,Backlog Level Name,Rank,Work Item Count Limit
3fd33410-c239-48f0-b75c-5e4d9ae493ac,Blackbird,871b651e-9377-471a-96af-02abc3b265df,Blackbird Team,Custom.9a8ce78b-8f90-4b68-ae73-2b20f4ef5cff,Initiatives,5,1000
3fd33410-c239-48f0-b75c-5e4d9ae493ac,Blackbird,871b651e-9377-471a-96af-02abc3b265df,Blackbird Team,Microsoft.EpicCategory,Epics,4,1000
3fd33410-c239-48f0-b75c-5e4d9ae493ac,Blackbird,871b651e-9377-471a-96af-02abc3b265df,Blackbird Team,Microsoft.FeatureCategory,Features,3,1000
3fd33410-c239-48f0-b75c-5e4d9ae493ac,Blackbird,871b651e-9377-471a-96af-02abc3b265df,Blackbird Team,Microsoft.RequirementCategory,Backlog items,2,1000
3fd33410-c239-48f0-b75c-5e4d9ae493ac,Blackbird,871b651e-9377-471a-96af-02abc3b265df,Blackbird Team,Microsoft.TaskCategory,Tasks,1,1000
