Project ID,Project Name,Template Name,Template Type ID,Is Custom Inherited
fdd8ef3b-b602-49f2-978f-e86458413170,SBox-OID-FeatureEpic,POC - OID Agile Process - Prod - Feature Epic,07dc6f7f-3ba1-4428-87e8-8bb97f03dbbc,True
