Project ID,Project Name,Backlog Level Name,Backlog Level Type,WIT Ref Names,WIT Display Names,Item Limit
37db689c-f8ee-4fa2-820e-3eefa59af7ee,Privilege Manager for Windows,Epics,Portfolio,Epic,Epic,1000
37db689c-f8ee-4fa2-820e-3eefa59af7ee,Privilege Manager for Windows,Features,Portfolio,Feature,Feature,1000
37db689c-f8ee-4fa2-820e-3eefa59af7ee,Privilege Manager for Windows,Backlog items,Requirement,Product Backlog Item,Product Backlog Item,1000
37db689c-f8ee-4fa2-820e-3eefa59af7ee,Privilege Manager for Windows,Tasks,Task,Task,Task,1000
